Assembly	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NGA50	NGA75	LGA50	LGA75
r10_2bins_2_r2_medaka	7	7	7	7	24062184	24062184	24062184	24062184	7	4765389	24062184	2689205	44.80	32.69	4045591	4765389	2845431	4765389	3	1	5	1	13	1	2719610	9	0	0	6	0 + 7 part	21263132	99.537	1.046	0.00	287.21	77.56	948659	2797140	480494	381442	2	4
r10_2bins_2_racon_r1	7	7	7	7	24061558	24061558	24061558	24061558	7	4765359	24061558	2689205	44.79	32.69	4045221	4765359	2845286	4765359	3	1	5	1	13	1	2720473	9	0	0	6	0 + 7 part	21264831	99.537	1.045	0.00	283.48	111.67	948996	2794814	480646	381560	2	4
r10_2bins_2_racon_r2	7	7	7	7	24055354	24055354	24055354	24055354	7	4764750	24055354	2689205	44.79	32.69	4045309	4764750	2845339	4764750	3	1	5	1	13	1	2720445	9	0	0	6	0 + 7 part	21254957	99.537	1.046	0.00	300.29	111.25	948996	2798484	480604	381561	2	4
r10_2bins_2_raw	7	7	7	7	24061981	24061981	24061981	24061981	7	4763884	24061981	2689205	44.77	32.69	4043006	4763884	2843857	4763884	3	1	5	1	15	1	2718867	19	0	0	6	0 + 7 part	21320663	99.542	1.024	0.00	255.56	166.01	948394	2739395	480377	381350	2	4
r10_2bins_3_MP	7	7	7	7	24074822	24074822	24074822	24074822	7	4765404	24074822	2689205	44.80	32.69	4045604	4765404	2845426	4765404	3	1	5	1	13	1	2719961	9	0	0	6	0 + 7 part	21274902	99.537	1.046	0.00	289.60	112.26	948836	2798007	480564	381498	2	4
r10_2bins_3_MP_helen	7	7	7	7	24070715	24070715	24070715	24070715	7	4765326	24070715	2689205	44.80	32.69	4045624	4765326	2845369	4765326	3	1	5	1	13	1	2718084	9	0	0	6	0 + 7 part	21272670	99.537	1.045	0.00	257.36	41.58	948131	2796126	480259	381244	2	4
r10_2bins_3_r1_medaka	7	7	7	7	24072827	24072827	24072827	24072827	7	4765369	24072827	2689205	44.80	32.69	4045591	4765369	2845430	4765369	3	1	5	1	13	1	2719576	9	0	0	6	0 + 7 part	21274358	99.537	1.045	0.00	285.20	76.85	948671	2796557	480494	381432	2	4
r10_2bins_3_r2_medaka	7	7	7	7	24063225	24063225	24063225	24063225	7	4765362	24063225	2689205	44.80	32.69	4045594	4765362	2845431	4765362	3	1	5	1	13	1	2719620	9	0	0	6	0 + 7 part	21263748	99.537	1.046	0.00	289.49	77.22	948663	2797565	480503	381444	2	4
r10_2bins_3_racon_r1	7	7	7	7	24060618	24060618	24060618	24060618	7	4764572	24060618	2689205	44.79	32.69	4045221	4764572	2845286	4764572	3	1	5	1	13	1	2720476	10	0	0	6	0 + 7 part	21262681	99.537	1.045	0.00	288.67	112.34	949124	2796024	480646	381560	2	4
r10_2bins_3_racon_r2	7	7	7	7	24054198	24054198	24054198	24054198	7	4764639	24054198	2689205	44.78	32.69	4045286	4764639	2845339	4764639	3	1	5	1	13	1	2720441	9	0	0	6	0 + 7 part	21254198	99.537	1.046	0.00	300.25	110.13	948985	2798087	480612	381565	2	4
r10_2bins_3_raw	7	7	7	7	24061619	24061619	24061619	24061619	7	4763513	24061619	2689205	44.77	32.69	4043031	4763513	2843857	4763513	3	1	5	1	15	1	2718867	19	0	0	4	0 + 7 part	21320562	99.535	1.024	0.00	255.09	165.91	948394	2739134	480377	381350	2	4
